,locality,category_main_cb,furnished,object_type,parking_lots,price_summary_unit_cb,locality_street_id,terrace,balcony,locality_district_id,locality_ward_id,loggia,category_sub_cb,building_type,elevator,locality_gps_lat,basin,locality_region_id,category_type_cb,hash_id,cellar,object_kind,locality_gps_lon,usable_area,locality_quarter_id,ownership,locality_municipality_id,low_energy,easy_access,building_condition,locality_country_id,garage,room_count_cb,energy_efficiency_rating_cb,price_summary_czk,garden_area,estate_area
2627,"Na Větrníku, Praha 6 - Břevnov",1.0,1.0,0.0,0.0,2.0,120905.0,0.0,0.0,5006.0,14948.0,0.0,4.0,2.0,1.0,50.089018,0.0,10.0,2.0,1870005580.0,0.0,0.0,14.352202,36.0,107.0,1.0,3468.0,0.0,1.0,6.0,112.0,0.0,0.0,3.0,17003.0,,
2628,"Strančická, Praha 10 - Strašnice",1.0,1.0,0.0,1.0,2.0,121949.0,0.0,0.0,5010.0,14963.0,0.0,2.0,2.0,0.0,50.0659325210837,0.0,10.0,2.0,57017676.0,0.0,0.0,14.4959843186741,24.0,132.0,1.0,3468.0,0.0,1.0,6.0,112.0,0.0,0.0,3.0,13900.0,,
2629,"Moravská, Praha 2 - Vinohrady",1.0,2.0,0.0,0.0,2.0,120582.0,0.0,0.0,5002.0,14967.0,0.0,9.0,2.0,0.0,50.0745052942893,0.0,10.0,2.0,3781559628.0,0.0,0.0,14.4408200280407,130.0,88.0,1.0,3468.0,0.0,2.0,1.0,112.0,0.0,0.0,7.0,37000.0,,
2630,"Plamínkové, Praha 4 - Nusle",1.0,1.0,0.0,0.0,2.0,121336.0,0.0,0.0,5004.0,14960.0,0.0,7.0,5.0,1.0,50.0523422256277,0.0,10.0,2.0,3164013900.0,0.0,0.0,14.4342757586327,68.0,90.0,1.0,3468.0,0.0,0.0,2.0,112.0,0.0,0.0,7.0,25490.0,,
2631,"Italská, Praha 2 - Vinohrady",1.0,1.0,0.0,0.0,2.0,119846.0,1.0,0.0,5002.0,14967.0,0.0,6.0,2.0,1.0,50.0803655757447,1.0,10.0,2.0,2003830092.0,0.0,0.0,14.4381709139476,104.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,50600.0,,
2632,"Nad Kajetánkou, Praha 6 - Břevnov",1.0,1.0,0.0,0.0,2.0,120999.0,0.0,0.0,5006.0,14948.0,0.0,3.0,7.0,1.0,50.0863914489746,0.0,10.0,2.0,2905810252.0,0.0,0.0,14.3738603591919,38.0,107.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,3.0,15000.0,,
2633,"Na Klaudiánce, Praha 4 - Podolí",1.0,1.0,0.0,1.0,2.0,120706.0,0.0,0.0,5004.0,13677.0,0.0,5.0,2.0,0.0,50.0518498984158,0.0,10.0,2.0,2448233804.0,1.0,0.0,14.4271872417982,73.0,90.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,23000.0,,
2634,"Šermířská, Praha 6 - Břevnov",1.0,0.0,0.0,1.0,2.0,123289.0,1.0,0.0,5006.0,14948.0,0.0,4.0,2.0,1.0,50.0785801442908,0.0,10.0,2.0,1857488204.0,1.0,0.0,14.3922092615894,59.0,107.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,2.0,0.0,25000.0,100.0,
2635,"K Louži, Praha 10 - Vršovice",1.0,2.0,0.0,0.0,2.0,120011.0,0.0,0.0,5010.0,14968.0,0.0,7.0,2.0,2.0,50.066171,0.0,10.0,2.0,2377581900.0,1.0,0.0,14.459381,66.0,132.0,1.0,3468.0,0.0,0.0,2.0,112.0,0.0,0.0,7.0,20390.0,,
2636,"Grafická, Praha 5 - Smíchov",1.0,1.0,0.0,0.0,2.0,119641.0,1.0,0.0,5005.0,13687.0,0.0,4.0,7.0,1.0,50.0730636417691,0.0,10.0,2.0,3056276812.0,1.0,0.0,14.3944889714524,43.0,97.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,4.0,17000.0,,
2637,"Evropská, Praha 6 - Dejvice",1.0,1.0,0.0,0.0,2.0,120345.0,0.0,1.0,5006.0,13698.0,0.0,8.0,3.0,1.0,50.0956356386934,0.0,10.0,2.0,2946958668.0,1.0,0.0,14.3463821463911,150.0,107.0,1.0,3468.0,0.0,1.0,1.0,112.0,0.0,0.0,7.0,52000.0,,
2638,"Žitná, Praha 1 - Nové Město",1.0,1.0,0.0,0.0,2.0,122932.0,0.0,0.0,5001.0,14959.0,0.0,4.0,2.0,1.0,50.0772549,0.0,10.0,2.0,3643344204.0,0.0,0.0,14.4265583,46.0,87.0,1.0,3468.0,0.0,2.0,9.0,112.0,0.0,0.0,7.0,20000.0,,
2639,"Dvorecká, Praha 4 - Podolí",1.0,3.0,0.0,0.0,2.0,119555.0,0.0,0.0,5004.0,13677.0,0.0,2.0,7.0,1.0,50.0457305908203,0.0,10.0,2.0,3584492876.0,0.0,0.0,14.420069694519,35.0,90.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,3.0,13500.0,,
2640,"Freiwaldova, Praha 4 - Kamýk",1.0,3.0,0.0,1.0,2.0,5194129.0,1.0,0.0,5004.0,8725.0,0.0,2.0,5.0,1.0,50.008215094,0.0,10.0,2.0,1876362572.0,1.0,0.0,14.453963375,39.0,92.0,1.0,3468.0,0.0,2.0,1.0,112.0,1.0,1.0,3.0,18000.0,,
2641,"Jana Želivského, Praha 3 - Žižkov",1.0,3.0,0.0,0.0,2.0,122926.0,0.0,0.0,5003.0,14971.0,0.0,4.0,2.0,1.0,50.0889434947,0.0,10.0,2.0,3218539852.0,0.0,0.0,14.468406999,56.0,89.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,18000.0,,
2642,"Na Zatlance, Praha 5 - Smíchov",1.0,1.0,0.0,1.0,2.0,120959.0,0.0,0.0,5005.0,13687.0,0.0,4.0,2.0,0.0,50.0699305681719,0.0,10.0,2.0,2413233484.0,0.0,0.0,14.3994462377046,56.0,97.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,2.0,7.0,25000.0,,
2643,"Truhlářská, Praha 1 - Nové Město",1.0,1.0,0.0,0.0,2.0,122149.0,0.0,0.0,5001.0,14959.0,0.0,6.0,2.0,1.0,50.0904784407198,0.0,10.0,2.0,1977025868.0,0.0,0.0,14.4299666314187,78.0,87.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,32507.0,,
2644,"Brichtova, Praha 5 - Hlubočepy",1.0,2.0,0.0,0.0,2.0,125139.0,0.0,1.0,5005.0,13685.0,0.0,7.0,5.0,1.0,50.0325381880655,0.0,10.0,2.0,1522992460.0,1.0,0.0,14.375303285595,75.0,97.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,21900.0,,
2645,"Petrské náměstí, Praha 1 - Nové Město",1.0,0.0,0.0,0.0,2.0,121317.0,0.0,0.0,5001.0,14959.0,0.0,11.0,2.0,0.0,50.0913070930286,0.0,10.0,2.0,1274479948.0,0.0,0.0,14.4317086822436,200.0,87.0,1.0,3468.0,0.0,2.0,9.0,112.0,0.0,0.0,7.0,135000.0,,
2646,"Nad vinohradem, Praha 4 - Braník",1.0,0.0,0.0,0.0,2.0,121086.0,0.0,0.0,5004.0,13678.0,0.0,6.0,2.0,0.0,50.035683,0.0,10.0,2.0,267846988.0,0.0,0.0,14.415998,66.0,90.0,1.0,3468.0,0.0,0.0,2.0,112.0,0.0,0.0,7.0,24000.0,,
2647,"Tibetská, Praha 6 - Vokovice",1.0,1.0,0.0,1.0,2.0,143283.0,1.0,0.0,5006.0,13697.0,0.0,4.0,2.0,0.0,50.0983555755753,0.0,10.0,2.0,4294378828.0,0.0,0.0,14.3554528840597,67.0,107.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,3.0,26000.0,,
2648,"Masarykovo nábřeží, Praha 1 - Nové Město",1.0,1.0,0.0,0.0,2.0,119640.0,0.0,1.0,5001.0,14959.0,0.0,11.0,7.0,1.0,50.0795016172376,0.0,10.0,2.0,3139908940.0,0.0,0.0,14.4139795071928,158.0,87.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,58000.0,,
2649,"Musílkova, Praha 5 - Košíře",1.0,1.0,0.0,0.0,2.0,120600.0,0.0,0.0,5005.0,13688.0,0.0,4.0,2.0,0.0,50.0673595262968,0.0,10.0,2.0,1308034380.0,0.0,0.0,14.36831305893,45.0,97.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,17900.0,,
2650,"Marie Cibulkové, Praha 4 - Nusle",1.0,0.0,0.0,0.0,2.0,119388.0,0.0,0.0,5004.0,14960.0,0.0,3.0,2.0,2.0,50.0583194630397,0.0,10.0,2.0,3019310412.0,0.0,0.0,14.4297504997198,38.0,90.0,1.0,3468.0,0.0,2.0,2.0,112.0,0.0,0.0,7.0,16000.0,,
2651,"Povltavská, Praha 7 - Troja",1.0,2.0,0.0,1.0,2.0,122682.0,0.0,1.0,5007.0,14965.0,1.0,6.0,2.0,0.0,50.1152,0.0,10.0,2.0,4226221388.0,1.0,0.0,14.4155,110.0,114.0,1.0,3468.0,0.0,0.0,2.0,112.0,0.0,4.0,7.0,45000.0,,
2652,"Hradešínská, Praha 10 - Vinohrady",1.0,2.0,0.0,0.0,2.0,119772.0,0.0,0.0,5010.0,14967.0,0.0,6.0,2.0,2.0,50.0736731391342,0.0,10.0,2.0,311850316.0,0.0,0.0,14.4562848155125,64.0,132.0,1.0,3468.0,0.0,0.0,6.0,112.0,1.0,0.0,4.0,33000.0,,
2653,"Sobí, Praha 9 - Hloubětín",1.0,3.0,0.0,1.0,2.0,5199404.0,0.0,1.0,5009.0,14950.0,0.0,4.0,7.0,1.0,50.1092649003308,0.0,10.0,2.0,956200268.0,1.0,0.0,14.527872693206,55.0,119.0,1.0,3468.0,0.0,1.0,6.0,112.0,0.0,0.0,2.0,21900.0,,
2654,"Odkolkova, Praha 9 - Vysočany",1.0,1.0,0.0,1.0,2.0,5199543.0,1.0,0.0,5009.0,14969.0,0.0,2.0,2.0,1.0,50.11333411102,0.0,10.0,2.0,1150776652.0,0.0,0.0,14.5050727340626,37.0,119.0,1.0,3468.0,0.0,1.0,6.0,112.0,0.0,0.0,2.0,22500.0,50.0,
2655,"Zálesí, Praha 4 - Krč",1.0,3.0,0.0,0.0,2.0,122853.0,0.0,1.0,5004.0,13676.0,1.0,4.0,5.0,1.0,50.0281692988374,0.0,10.0,2.0,3156309324.0,0.0,0.0,14.4527963657143,40.0,90.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,3.0,15500.0,,
2656,"Suchý vršek, Praha 5 - Stodůlky",1.0,3.0,0.0,0.0,2.0,125210.0,0.0,0.0,5005.0,14962.0,1.0,7.0,5.0,1.0,50.048653958143,0.0,10.0,2.0,602342732.0,0.0,0.0,14.3439888504997,70.0,98.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,22500.0,,
2657,"Řehořova, Praha 3 - Žižkov",1.0,2.0,0.0,0.0,2.0,121743.0,0.0,0.0,5003.0,14971.0,0.0,4.0,2.0,1.0,50.0857835926,0.0,10.0,2.0,4159112524.0,0.0,0.0,14.440699087,43.0,89.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,4.0,,,
2658,"Jeseniova, Praha 3 - Žižkov",1.0,1.0,0.0,1.0,2.0,119904.0,0.0,0.0,5003.0,14971.0,0.0,2.0,7.0,1.0,50.0865637071299,0.0,10.0,2.0,1370162508.0,0.0,0.0,14.4609597158165,78.0,89.0,1.0,3468.0,0.0,1.0,9.0,112.0,1.0,0.0,3.0,25900.0,,
2659,"Šiškova, Praha 8 - Kobylisy",1.0,1.0,0.0,0.0,2.0,123359.0,0.0,0.0,5008.0,13706.0,1.0,6.0,5.0,1.0,50.130444158,0.0,10.0,2.0,4265018700.0,0.0,0.0,14.460643346,75.0,115.0,2.0,3468.0,0.0,2.0,1.0,112.0,0.0,3.0,0.0,26000.0,,
2660,"Jungmannova, Praha 1 - Nové Město",1.0,2.0,0.0,0.0,2.0,119983.0,1.0,0.0,5001.0,14959.0,0.0,6.0,7.0,1.0,50.0810584476935,0.0,10.0,2.0,1757570124.0,0.0,0.0,14.4224205032109,102.0,87.0,1.0,3468.0,0.0,0.0,6.0,112.0,0.0,0.0,7.0,47000.0,,
2661,"Petrská, Praha 1 - Nové Město",1.0,0.0,0.0,0.0,2.0,121316.0,0.0,0.0,5001.0,14959.0,0.0,2.0,2.0,1.0,50.0918766052729,0.0,10.0,2.0,2253849932.0,0.0,0.0,14.435898698528,32.0,87.0,1.0,3468.0,0.0,0.0,6.0,112.0,0.0,0.0,3.0,22090.0,,
2662,"Poděbradská, Praha 9 - Vysočany",1.0,0.0,0.0,0.0,2.0,121503.0,0.0,1.0,5009.0,14969.0,0.0,6.0,7.0,1.0,50.102923,0.0,10.0,2.0,2085029196.0,0.0,0.0,14.510341,86.0,119.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,23500.0,,
2663,"Janského, Praha 5 - Stodůlky",1.0,3.0,0.0,0.0,2.0,125201.0,0.0,0.0,5005.0,14962.0,1.0,8.0,5.0,1.0,50.0395521771638,0.0,10.0,2.0,390927692.0,1.0,0.0,14.3397541989081,75.0,98.0,2.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,27000.0,,
2664,"Kodaňská, Praha 10 - Vršovice",1.0,1.0,0.0,0.0,2.0,120156.0,0.0,1.0,5010.0,14968.0,0.0,6.0,2.0,0.0,50.0708181935322,0.0,10.0,2.0,2521236812.0,0.0,0.0,14.4588490069961,124.0,132.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,3.0,6.0,40000.0,,
2665,"Nuselská, Praha 4 - Michle",1.0,3.0,0.0,0.0,2.0,121196.0,0.0,1.0,5004.0,14958.0,0.0,4.0,2.0,1.0,50.059225085755,0.0,10.0,2.0,2265847116.0,0.0,0.0,14.4496532636833,49.0,90.0,1.0,3468.0,0.0,2.0,2.0,112.0,0.0,0.0,7.0,19000.0,,
2666,"Truhlářská, Praha 1 - Nové Město",1.0,1.0,0.0,0.0,2.0,122149.0,0.0,0.0,5001.0,14959.0,0.0,6.0,2.0,1.0,50.0898895263672,0.0,10.0,2.0,3160868172.0,0.0,0.0,14.4286699295044,68.0,87.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,32507.0,,
2667,"Litoměřická, Praha 9 - Prosek",1.0,1.0,0.0,0.0,2.0,120399.0,0.0,1.0,5009.0,13710.0,0.0,6.0,7.0,1.0,50.1196094729597,0.0,10.0,2.0,2097874252.0,0.0,0.0,14.4964103229001,75.0,119.0,1.0,3468.0,0.0,1.0,1.0,112.0,0.0,0.0,2.0,34200.0,,
2668,"Ječná, Praha 2 - Nové Město",1.0,2.0,0.0,0.0,2.0,119888.0,0.0,0.0,5002.0,14959.0,0.0,4.0,2.0,1.0,50.0754513711391,0.0,10.0,2.0,1586496844.0,0.0,0.0,14.4247639592493,50.0,88.0,1.0,3468.0,0.0,2.0,9.0,112.0,0.0,0.0,3.0,17000.0,,
2669,"Choceradská, Praha 4 - Záběhlice",1.0,3.0,0.0,0.0,2.0,119821.0,0.0,0.0,5004.0,14970.0,0.0,4.0,2.0,1.0,50.0476611729993,0.0,10.0,2.0,1569719628.0,0.0,0.0,14.4941695275042,38.0,90.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,15990.0,,
2670,"Smetanovo nábřeží, Praha 1 - Staré Město",1.0,1.0,0.0,1.0,2.0,121866.0,0.0,0.0,5001.0,13674.0,0.0,9.0,2.0,1.0,50.0838358950407,0.0,10.0,2.0,614278476.0,0.0,0.0,14.4133363849286,160.0,87.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,60000.0,,
2671,"U Mlýnského kanálu, Praha 8 - Karlín",1.0,1.0,0.0,0.0,2.0,5194132.0,0.0,0.0,5008.0,13707.0,1.0,6.0,7.0,1.0,50.0958139312771,0.0,10.0,2.0,494929228.0,0.0,0.0,14.4521003151879,80.0,115.0,1.0,3468.0,0.0,0.0,6.0,112.0,1.0,0.0,7.0,40000.0,,
2672,Praha 10,1.0,2.0,0.0,1.0,2.0,-1.0,0.0,1.0,5010.0,-1.0,0.0,2.0,5.0,1.0,50.063639,0.0,10.0,2.0,2776630604.0,1.0,0.0,14.473661,37.0,132.0,1.0,3468.0,0.0,1.0,1.0,112.0,1.0,0.0,7.0,13900.0,,
2673,"Masná, Praha 1 - Staré Město",1.0,1.0,0.0,0.0,2.0,120508.0,0.0,0.0,5001.0,13674.0,0.0,4.0,2.0,0.0,50.089375,0.0,10.0,2.0,1890583884.0,0.0,0.0,14.423374,65.0,87.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,2.0,7.0,21500.0,,
2674,"Toužimská, Praha 9 - Kbely",1.0,3.0,0.0,1.0,2.0,120093.0,1.0,0.0,5009.0,13714.0,0.0,6.0,2.0,1.0,50.1352903243,0.0,10.0,2.0,2729710924.0,1.0,0.0,14.5415843117,95.0,125.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,2.0,25000.0,,
2675,"Přetlucká, Praha 10 - Strašnice",1.0,3.0,0.0,1.0,2.0,121601.0,0.0,1.0,5010.0,14963.0,1.0,4.0,5.0,2.0,50.0648207776,0.0,10.0,2.0,2427454796.0,1.0,0.0,14.5160018521,55.0,132.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,7.0,19990.0,,
2676,"Janovského, Praha 7 - Holešovice",1.0,0.0,0.0,0.0,2.0,119874.0,0.0,0.0,5007.0,14951.0,0.0,4.0,2.0,1.0,50.0993030308483,0.0,10.0,2.0,883950924.0,0.0,0.0,14.434348641719101,62.0,113.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,19500.0,,
2677,"Roháčova, Praha 3 - Žižkov",1.0,2.0,0.0,0.0,2.0,121686.0,0.0,0.0,5003.0,14971.0,0.0,4.0,2.0,0.0,50.0866187676186,0.0,10.0,2.0,612111692.0,0.0,0.0,14.4531263392042,60.0,89.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,20500.0,,
2678,"Hindlova, Praha 9 - Vysočany",1.0,0.0,0.0,0.0,2.0,5197835.0,1.0,0.0,5009.0,14969.0,0.0,8.0,7.0,1.0,50.1125676736433,0.0,10.0,2.0,262255948.0,0.0,0.0,14.5172204125714,106.0,119.0,1.0,3468.0,0.0,0.0,6.0,112.0,0.0,0.0,2.0,35500.0,,
2679,"dr. Zikmunda Wintra, Praha 6 - Bubeneč",1.0,3.0,0.0,0.0,2.0,122783.0,0.0,0.0,5006.0,14947.0,0.0,6.0,2.0,1.0,50.1012306,0.0,10.0,2.0,2171471180.0,0.0,0.0,14.4022713,83.0,107.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,4.0,28000.0,,
2680,"Pod Lipami, Praha 3 - Žižkov",1.0,1.0,0.0,0.0,2.0,121420.0,0.0,1.0,5003.0,14971.0,0.0,7.0,5.0,1.0,50.0910207233307,0.0,10.0,2.0,516949324.0,1.0,0.0,14.4910669216364,72.0,89.0,1.0,3468.0,0.0,2.0,1.0,112.0,0.0,0.0,7.0,16300.0,,
2681,"Madridská, Praha 10 - Vršovice",1.0,1.0,0.0,0.0,2.0,120441.0,0.0,0.0,5010.0,14968.0,0.0,4.0,2.0,1.0,50.0704197087427,0.0,10.0,2.0,3721397580.0,0.0,0.0,14.4553542340326,50.0,132.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,24990.0,,
2682,"N. A. Někrasova, Praha 6 - Bubeneč",1.0,3.0,0.0,0.0,2.0,121132.0,0.0,0.0,5006.0,14947.0,0.0,6.0,2.0,0.0,50.1053214787203,0.0,10.0,2.0,909501772.0,1.0,0.0,14.3962073666482,54.0,107.0,1.0,3468.0,0.0,2.0,9.0,112.0,0.0,1.0,7.0,26000.0,,
2683,"Biskupcova, Praha 3 - Žižkov",1.0,2.0,0.0,0.0,2.0,119296.0,0.0,0.0,5003.0,14971.0,0.0,2.0,2.0,2.0,50.0912208557129,0.0,10.0,2.0,1587742028.0,0.0,0.0,14.4807262420654,29.0,89.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,7.0,14500.0,,
2684,"Smetanovo nábřeží, Praha 1 - Staré Město",1.0,1.0,0.0,0.0,2.0,121866.0,0.0,0.0,5001.0,13674.0,0.0,9.0,7.0,1.0,50.0841827,0.0,10.0,2.0,1674360140.0,0.0,0.0,14.41365,160.0,87.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,60000.0,,
2685,"Sicherova, Praha 9 - Kyje",1.0,2.0,0.0,1.0,2.0,5181095.0,1.0,1.0,5009.0,13715.0,1.0,2.0,2.0,2.0,50.1152,0.0,10.0,2.0,4022338892.0,0.0,0.0,14.5647,31.0,120.0,1.0,3468.0,0.0,2.0,6.0,112.0,0.0,0.0,7.0,13390.0,15.0,
2686,"U lanové dráhy, Praha 1 - Malá Strana",1.0,2.0,0.0,0.0,2.0,122277.0,0.0,0.0,5001.0,14957.0,0.0,4.0,2.0,2.0,50.0827419250934,0.0,10.0,2.0,1287652684.0,1.0,0.0,14.4040139410644,78.0,87.0,1.0,3468.0,0.0,2.0,2.0,112.0,0.0,0.0,7.0,29000.0,,
2687,"Křížová, Praha 5 - Smíchov",1.0,1.0,0.0,0.0,2.0,120302.0,0.0,0.0,5005.0,13687.0,0.0,2.0,2.0,1.0,50.0547181319868,0.0,10.0,2.0,767558988.0,0.0,0.0,14.4052443611258,35.0,97.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,14000.0,,
2688,"Olgy Havlové, Praha 3 - Žižkov",1.0,2.0,0.0,0.0,2.0,5183408.0,0.0,0.0,5003.0,14971.0,1.0,6.0,2.0,1.0,50.0883014817598,0.0,10.0,2.0,1725048140.0,1.0,0.0,14.480267299923,89.0,89.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,32000.0,,
2689,"Donská, Praha 10 - Vršovice",1.0,1.0,0.0,0.0,2.0,119520.0,0.0,0.0,5010.0,14968.0,0.0,4.0,2.0,1.0,50.0705296653,0.0,10.0,2.0,2465404236.0,0.0,0.0,14.4473986148,57.0,132.0,1.0,3468.0,0.0,1.0,1.0,112.0,0.0,0.0,7.0,18000.0,,
2690,"náměstí Bratří Synků, Praha - Nusle",1.0,3.0,0.0,1.0,2.0,122003.0,0.0,0.0,5004.0,14960.0,0.0,9.0,2.0,1.0,50.0640272660296,0.0,10.0,2.0,2045773132.0,0.0,0.0,14.4412151716066,130.0,90.0,1.0,3468.0,0.0,2.0,1.0,112.0,0.0,0.0,5.0,34000.0,,
2691,"Na Hrobci, Praha 2 - Nové Město",1.0,1.0,0.0,0.0,2.0,120678.0,0.0,1.0,5002.0,14959.0,0.0,8.0,7.0,1.0,50.068272,0.0,10.0,2.0,922232140.0,0.0,0.0,14.416012,177.0,88.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,5.0,130000.0,,
2692,"Střešovická, Praha 6 - Střešovice",1.0,1.0,0.0,0.0,2.0,121969.0,0.0,0.0,5006.0,13695.0,0.0,6.0,7.0,2.0,50.0929425116832,0.0,10.0,2.0,3348489548.0,0.0,0.0,14.3768110328187,100.0,107.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,7.0,55000.0,,
2693,"náměstí Jiřího z Poděbrad, Praha 3 - Vinohrady",1.0,3.0,0.0,0.0,2.0,122964.0,0.0,0.0,5003.0,14967.0,0.0,6.0,7.0,1.0,50.078497004173,0.0,10.0,2.0,758003020.0,0.0,0.0,14.4501974009765,156.0,89.0,1.0,3468.0,0.0,0.0,1.0,112.0,1.0,0.0,7.0,91644.0,,
2694,"Na nové silnici, Praha 9 - Horní Počernice",1.0,2.0,0.0,1.0,2.0,148018.0,0.0,0.0,5009.0,2946.0,0.0,3.0,2.0,2.0,50.1231803894043,0.0,10.0,2.0,470811980.0,0.0,0.0,14.6346597671509,42.0,124.0,1.0,3468.0,0.0,0.0,2.0,112.0,0.0,0.0,3.0,13000.0,,
2695,"Vladycká, Praha 10 - Hostivař",1.0,3.0,0.0,0.0,2.0,152091.0,0.0,0.0,5010.0,13718.0,0.0,2.0,2.0,1.0,50.0544518848017,0.0,10.0,2.0,34604364.0,0.0,0.0,14.5262838895893,28.0,133.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,0.0,15000.0,,
2696,"Průběžná, Praha 10 - Strašnice",1.0,2.0,0.0,0.0,2.0,121568.0,0.0,0.0,5010.0,14963.0,0.0,5.0,7.0,0.0,50.0668182,0.0,10.0,2.0,1074791756.0,0.0,0.0,14.4972486,54.0,132.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,7.0,16000.0,,
2697,"Kubelíkova, Praha - Žižkov",1.0,2.0,0.0,0.0,2.0,120306.0,0.0,0.0,5003.0,14971.0,0.0,4.0,2.0,1.0,50.0823157879241,0.0,10.0,2.0,655361356.0,0.0,0.0,14.4504628424578,90.0,89.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,0.0,24650.0,,
2698,"Levského, Praha 4 - Modřany",1.0,1.0,0.0,0.0,2.0,125362.0,0.0,0.0,5004.0,13681.0,0.0,47.0,5.0,1.0,50.007611,0.0,10.0,2.0,251336012.0,0.0,0.0,14.43512,12.0,92.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,0.0,3.0,7500.0,,
2699,"Laubova, Praha 3 - Vinohrady",1.0,3.0,0.0,0.0,2.0,120337.0,0.0,1.0,5003.0,14967.0,0.0,4.0,2.0,2.0,50.0790608841371,0.0,10.0,2.0,136316236.0,0.0,0.0,14.4497546010144,75.0,89.0,1.0,3468.0,0.0,2.0,6.0,112.0,0.0,0.0,3.0,39000.0,,
2700,"Mukařovského, Praha 5 - Stodůlky",1.0,3.0,0.0,0.0,2.0,125109.0,0.0,1.0,5005.0,14962.0,1.0,4.0,2.0,1.0,50.0443,0.0,10.0,2.0,3168744780.0,1.0,0.0,14.3238,62.0,98.0,1.0,3468.0,0.0,0.0,1.0,112.0,0.0,3.0,1.0,28000.0,,
2701,"Laubova, Praha 3 - Vinohrady",1.0,1.0,0.0,0.0,2.0,120337.0,0.0,0.0,5003.0,14967.0,0.0,6.0,2.0,1.0,50.0790608841371,0.0,10.0,2.0,35652940.0,0.0,0.0,14.4497546010144,109.0,89.0,1.0,3468.0,0.0,2.0,6.0,112.0,0.0,0.0,3.0,54000.0,,
2702,"Truhlářská, Praha 1 - Nové Město",1.0,1.0,0.0,0.0,2.0,122149.0,0.0,0.0,5001.0,14959.0,0.0,6.0,2.0,1.0,50.0905,0.0,10.0,2.0,18875724.0,0.0,0.0,14.4299,135.0,87.0,1.0,3468.0,0.0,0.0,2.0,112.0,0.0,4.0,7.0,64233.0,,
2703,"Na kopečku, Praha 8 - Libeň",1.0,3.0,0.0,0.0,2.0,120717.0,1.0,0.0,5008.0,14955.0,0.0,6.0,2.0,1.0,50.0995334895126,0.0,10.0,2.0,3877635404.0,0.0,0.0,14.4710760788689,95.0,115.0,1.0,3468.0,0.0,0.0,6.0,112.0,1.0,0.0,3.0,26000.0,,
2704,"Zdiměřická, Praha 4 - Chodov",1.0,1.0,0.0,0.0,2.0,124731.0,0.0,0.0,5004.0,13679.0,0.0,4.0,5.0,1.0,50.0231678318117,0.0,10.0,2.0,874513740.0,1.0,0.0,14.5115651276887,43.0,91.0,1.0,3468.0,0.0,0.0,9.0,112.0,0.0,0.0,7.0,15500.0,,
